Time_s,HallVoltage1,DutyCycle,Setpoint,Error,P,I,D
1737437502.8126264,1.045163653009842,95,1.11,0.06483634699015806,15.403410391393923,25.346628137181508,-3.164455395488826
1737437502.8139017,1.045163653009842,95,1.11,0.06483634699015806,15.403410391393923,25.346628137181508,-3.164455395488826
1737437502.815164,1.045163653009842,95,1.11,0.06483634699015806,15.403410391393923,25.346628137181508,-3.164455395488826
1737437502.8168342,1.0419409475852597,95,1.11,0.06805905241474042,15.403410391393923,25.346628137181508,-3.164455395488826
1737437502.8183265,1.0387182421606773,115,1.11,0.07128175783932278,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8196871,1.0354955367360952,115,1.11,0.07450446326390492,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.820968,1.0354955367360952,115,1.11,0.07450446326390492,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8222518,1.032272831311513,115,1.11,0.07772716868848706,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8235216,1.0289997711146714,115,1.11,0.08100022888532865,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8247976,1.0289997711146714,115,1.11,0.08100022888532865,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8261077,1.0257770656900893,115,1.11,0.08422293430991079,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8277218,1.022554360265507,115,1.11,0.08744563973449315,17.014763103685105,25.347164518995914,3.066858413878792
1737437502.8293421,1.022554360265507,143,1.11,0.08744563973449315,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8306608,1.0193316548409246,143,1.11,0.09066834515907551,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8323019,1.0161089494163424,143,1.11,0.09389105058365765,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8335962,1.01288624399176,143,1.11,0.09711375600824002,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.834936,1.009663538567178,143,1.11,0.10033646143282215,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8365786,1.009663538567178,143,1.11,0.10033646143282215,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8381474,1.0064408331425954,143,1.11,0.10355916685740474,21.86140993362329,25.347854913099287,9.208178282702205
1737437502.8397532,1.0064408331425954,151,1.11,0.10355916685740474,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.8414607,1.0064408331425954,151,1.11,0.10355916685740474,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.842985,1.0064408331425954,151,1.11,0.10355916685740474,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.844361,1.0032181277180132,151,1.11,0.10678187228198688,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.8456535,1.0032181277180132,151,1.11,0.10678187228198688,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.8469431,1.0032181277180132,151,1.11,0.10678187228198688,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.848236,1.0032181277180132,151,1.11,0.10678187228198688,25.889791714351183,25.348633945786286,8.032574267248116
1737437502.8495417,1.0032181277180132,136,1.11,0.10678187228198688,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.8508205,1.0032181277180132,136,1.11,0.10678187228198688,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.852096,1.0032181277180132,136,1.11,0.10678187228198688,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.8533735,1.0064408331425954,136,1.11,0.10355916685740474,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.854635,1.0064408331425954,136,1.11,0.10355916685740474,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.8559036,1.009663538567178,136,1.11,0.10033646143282215,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.8571742,1.009663538567178,136,1.11,0.10033646143282215,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.8584309,1.009663538567178,136,1.11,0.10033646143282215,26.69546807049672,25.349440487313764,1.6000099219633896
1737437502.859664,1.01288624399176,120,1.11,0.09711375600824002,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8609319,1.01288624399176,120,1.11,0.09711375600824002,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8621843,1.0161089494163424,120,1.11,0.09389105058365765,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8634777,1.0193316548409246,120,1.11,0.09066834515907551,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.864707,1.0193316548409246,120,1.11,0.09066834515907551,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.865993,1.022554360265507,120,1.11,0.08744563973449315,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8672519,1.022554360265507,120,1.11,0.08744563973449315,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8685532,1.0257770656900893,120,1.11,0.08422293430991079,25.084115358205537,25.350221623296793,-3.1046597413964325
1737437502.8698273,1.0289997711146714,98,1.11,0.08100022888532865,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8715532,1.0289997711146714,98,1.11,0.08100022888532865,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8728495,1.032272831311513,98,1.11,0.07772716868848706,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8741205,1.0354955367360952,98,1.11,0.07450446326390492,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8753986,1.0387182421606773,98,1.11,0.07128175783932278,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.876667,1.0419409475852597,98,1.11,0.06805905241474042,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8779688,1.0419409475852597,98,1.11,0.06805905241474042,21.055733577477696,25.350861129363498,-7.958066821184836
1737437502.8792903,1.045163653009842,87,1.11,0.06483634699015806,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8805637,1.045163653009842,87,1.11,0.06483634699015806,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8818078,1.0483863584344244,87,1.11,0.061613641565575694,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.883112,1.0483863584344244,87,1.11,0.061613641565575694,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8843794,1.0516090638590065,87,1.11,0.058390936140993555,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8856468,1.0516090638590065,87,1.11,0.058390936140993555,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8869195,1.054831769283589,87,1.11,0.05516823071641119,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8881574,1.054831769283589,87,1.11,0.05516823071641119,17.014763103685105,25.35137671930753,-8.001260239773172
1737437502.8895113,1.054831769283589,83,1.11,0.05516823071641119,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8907878,1.054831769283589,83,1.11,0.05516823071641119,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.892034,1.054831769283589,83,1.11,0.05516823071641119,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8933468,1.054831769283589,83,1.11,0.05516823071641119,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8946245,1.054831769283589,83,1.11,0.05516823071641119,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8958957,1.0516090638590065,83,1.11,0.058390936140993555,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8971603,1.0516090638590065,83,1.11,0.058390936140993555,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8984303,1.0483863584344244,83,1.11,0.061613641565575694,13.792057679102799,25.351798879697636,-6.317182777982776
1737437502.8997114,1.0483863584344244,111,1.11,0.061613641565575694,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9011083,1.045163653009842,111,1.11,0.06483634699015806,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.90239,1.0419409475852597,111,1.11,0.06805905241474042,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9037032,1.0419409475852597,111,1.11,0.06805905241474042,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9049892,1.0387182421606773,111,1.11,0.07128175783932278,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9066663,1.0354955367360952,111,1.11,0.07450446326390492,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.908164,1.032272831311513,111,1.11,0.07772716868848706,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9095066,1.0289997711146714,111,1.11,0.08100022888532865,15.403410391393923,25.352273395463765,3.138398622480596
1737437502.9108214,1.0257770656900893,140,1.11,0.08422293430991079,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9121149,1.022554360265507,140,1.11,0.08744563973449315,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9134107,1.0193316548409246,140,1.11,0.09066834515907551,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9147527,1.0193316548409246,140,1.11,0.09066834515907551,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9162278,1.0161089494163424,140,1.11,0.09389105058365765,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9179144,1.01288624399176,140,1.11,0.09711375600824002,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.919282,1.009663538567178,140,1.11,0.10033646143282215,20.250057221332163,25.352892740183396,9.507940169066103
1737437502.9209042,1.0064408331425954,152,1.11,0.10355916685740474,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9222894,1.0064408331425954,152,1.11,0.10355916685740474,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.92359,1.0032181277180132,152,1.11,0.10678187228198688,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9248743,1.0032181277180132,152,1.11,0.10678187228198688,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9261193,0.999995422293431,152,1.11,0.11000457770656913,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9274209,0.999995422293431,152,1.11,0.11000457770656913,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9287188,0.999995422293431,152,1.11,0.11000457770656913,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9301853,0.999995422293431,152,1.11,0.11000457770656913,25.084115358205537,25.35367470537202,9.304102565002955
1737437502.9318013,0.999995422293431,146,1.11,0.11000457770656913,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.9334083,0.999995422293431,146,1.11,0.11000457770656913,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.935028,0.999995422293431,146,1.11,0.11000457770656913,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.9369261,0.999995422293431,146,1.11,0.11000457770656913,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.9386399,0.999995422293431,146,1.11,0.11000457770656913,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.9400675,1.0032181277180132,146,1.11,0.10678187228198688,27.50114442664228,25.354546056059682,4.577105390662802
1737437502.9413667,1.0032181277180132,128,1.11,0.10678187228198688,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9426947,1.0032181277180132,128,1.11,0.10678187228198688,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9439611,1.0064408331425954,128,1.11,0.10355916685740474,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9452434,1.0064408331425954,128,1.11,0.10355916685740474,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9465148,1.009663538567178,128,1.11,0.10033646143282215,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9478242,1.01288624399176,128,1.11,0.09711375600824002,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9491215,1.01288624399176,128,1.11,0.09711375600824002,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.950399,1.01288624399176,128,1.11,0.09711375600824002,26.69546807049672,25.355363250360323,-1.5791525288704682
1737437502.9516535,1.0161089494163424,114,1.11,0.09389105058365765,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.9529512,1.0193316548409246,114,1.11,0.09066834515907551,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.95421,1.022554360265507,114,1.11,0.08744563973449315,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.955456,1.0257770656900893,114,1.11,0.08422293430991079,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.9567049,1.0257770656900893,114,1.11,0.08422293430991079,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.9579773,1.0289997711146714,114,1.11,0.08100022888532865,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.9592671,1.032272831311513,114,1.11,0.07772716868848706,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.9605343,1.032272831311513,114,1.11,0.07772716868848706,24.278439002060004,25.356113474446552,-4.693133202317952
1737437502.962195,1.032272831311513,89,1.11,0.07772716868848706,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9634988,1.0419409475852597,89,1.11,0.06805905241474042,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9647636,1.045163653009842,89,1.11,0.06483634699015806,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9660249,1.045163653009842,89,1.11,0.06483634699015806,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9672875,1.0483863584344244,89,1.11,0.061613641565575694,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9685228,1.0483863584344244,89,1.11,0.061613641565575694,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9697697,1.0516090638590065,89,1.11,0.058390936140993555,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.9710784,1.054831769283589,89,1.11,0.05516823071641119,19.431792172121764,25.356698180454128,-9.664244872872887
1737437502.97238,1.058054474708171,71,1.11,0.05194552529182905,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9736497,1.058054474708171,71,1.11,0.05194552529182905,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9749143,1.058054474708171,71,1.11,0.05194552529182905,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9761744,1.0612771801327536,71,1.11,0.04872281986724647,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9774039,1.0612771801327536,71,1.11,0.04872281986724647,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9787703,1.0612771801327536,71,1.11,0.04872281986724647,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9800766,1.0612771801327536,71,1.11,0.04872281986724647,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9814072,1.0612771801327536,71,1.11,0.04872281986724647,13.792057679102799,25.357115486839874,-11.183659691723136
1737437502.9827251,1.0612771801327536,87,1.11,0.04872281986724647,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.9840164,1.058054474708171,87,1.11,0.05194552529182905,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.985289,1.054831769283589,87,1.11,0.05516823071641119,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.9865615,1.0516090638590065,87,1.11,0.058390936140993555,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.9878528,1.0516090638590065,87,1.11,0.058390936140993555,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.9891372,1.0483863584344244,87,1.11,0.061613641565575694,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.9903734,1.045163653009842,87,1.11,0.06483634699015806,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.991633,1.0419409475852597,87,1.11,0.06805905241474042,12.180704966811618,25.357492993270206,-3.119535521846073
1737437502.992902,1.0419409475852597,131,1.11,0.06805905241474042,17.014763103685105,25.35802437371407,9.287171364108413
1737437502.9941697,1.0354955367360952,131,1.11,0.07450446326390492,17.014763103685105,25.35802437371407,9.287171364108413
1737437502.995426,1.032272831311513,131,1.11,0.07772716868848706,17.014763103685105,25.35802437371407,9.287171364108413
1737437502.9971037,1.0257770656900893,131,1.11,0.08422293430991079,17.014763103685105,25.35802437371407,9.287171364108413
1737437502.9986331,1.022554360265507,131,1.11,0.08744563973449315,17.014763103685105,25.35802437371407,9.287171364108413
1737437502.999983,1.0193316548409246,131,1.11,0.09066834515907551,17.014763103685105,25.35802437371407,9.287171364108413
1737437503.0012507,1.0161089494163424,131,1.11,0.09389105058365765,17.014763103685105,25.35802437371407,9.287171364108413
1737437503.0025344,1.01288624399176,156,1.11,0.09711375600824002,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0038166,1.009663538567178,156,1.11,0.10033646143282215,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.005102,1.0064408331425954,156,1.11,0.10355916685740474,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.006355,1.0032181277180132,156,1.11,0.10678187228198688,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0078375,1.0032181277180132,156,1.11,0.10678187228198688,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0092752,0.999995422293431,156,1.11,0.11000457770656913,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0107794,0.9967727168688487,156,1.11,0.11322728313115138,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0123878,0.9935500114442664,156,1.11,0.11644998855573374,23.472762645914415,25.35874768043999,12.574506913051222
1737437503.0137107,0.9935500114442664,166,1.11,0.11644998855573374,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.0152295,0.9935500114442664,166,1.11,0.11644998855573374,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.0166972,0.9935500114442664,166,1.11,0.11644998855573374,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.0182223,0.9903273060196841,166,1.11,0.11967269398031599,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.019858,0.9903273060196841,166,1.11,0.11967269398031599,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.0216498,0.9903273060196841,166,1.11,0.11967269398031599,29.112497138933435,25.359665359567472,10.734912631775941
1737437503.0233085,0.9903273060196841,144,1.11,0.11967269398031599,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0246983,0.9903273060196841,144,1.11,0.11967269398031599,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0259576,0.9935500114442664,144,1.11,0.11644998855573374,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0271978,0.9935500114442664,144,1.11,0.11644998855573374,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.028587,0.9967727168688487,144,1.11,0.11322728313115138,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.029842,0.9967727168688487,144,1.11,0.11322728313115138,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0310752,0.999995422293431,144,1.11,0.11000457770656913,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0323155,0.999995422293431,144,1.11,0.11000457770656913,29.918173495079,25.360595794777815,1.5543929165274117
1737437503.0335782,1.0032181277180132,122,1.11,0.10678187228198688,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.034798,1.0032181277180132,122,1.11,0.10678187228198688,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0360336,1.0064408331425954,122,1.11,0.10355916685740474,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0372884,1.009663538567178,122,1.11,0.10033646143282215,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0385892,1.01288624399176,122,1.11,0.09711375600824002,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0398223,1.0161089494163424,122,1.11,0.09389105058365765,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0410187,1.0193316548409246,122,1.11,0.09066834515907551,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0422838,1.022554360265507,122,1.11,0.08744563973449315,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0435185,1.0257770656900893,122,1.11,0.08422293430991079,27.50114442664228,25.361436301721994,-4.745069576508661
1737437503.0447273,1.0289997711146714,86,1.11,0.08100022888532865,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.04597,1.032272831311513,86,1.11,0.07772716868848706,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0471892,1.0387182421606773,86,1.11,0.07128175783932278,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0484462,1.0419409475852597,86,1.11,0.06805905241474042,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0496747,1.0419409475852597,86,1.11,0.06805905241474042,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0514097,1.0483863584344244,86,1.11,0.061613641565575694,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0526717,1.0516090638590065,86,1.11,0.058390936140993555,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.053873,1.054831769283589,86,1.11,0.05516823071641119,21.055733577477696,25.362090989962244,-12.437631711731107
1737437503.0550988,1.054831769283589,64,1.11,0.05516823071641119,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0563154,1.058054474708171,64,1.11,0.05194552529182905,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0575411,1.0612771801327536,64,1.11,0.04872281986724647,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0588055,1.0612771801327536,64,1.11,0.04872281986724647,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0600514,1.0612771801327536,64,1.11,0.04872281986724647,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0612795,1.0612771801327536,64,1.11,0.04872281986724647,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.062541,1.0644998855573358,64,1.11,0.04550011444266433,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0637763,1.0644998855573358,64,1.11,0.04550011444266433,13.792057679102799,25.362519416484123,-14.030088965512011
1737437503.0649576,1.0644998855573358,81,1.11,0.04550011444266433,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0662003,1.0612771801327536,81,1.11,0.04872281986724647,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0674264,1.058054474708171,81,1.11,0.05194552529182905,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.068683,1.058054474708171,81,1.11,0.05194552529182905,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.069968,1.054831769283589,81,1.11,0.05516823071641119,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0711703,1.054831769283589,81,1.11,0.05516823071641119,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0724323,1.0516090638590065,81,1.11,0.058390936140993555,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0736756,1.0483863584344244,81,1.11,0.061613641565575694,11.375028610666082,25.362876132285347,-4.624483924497797
1737437503.0749326,1.045163653009842,123,1.11,0.06483634699015806,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.0762255,1.0419409475852597,123,1.11,0.06805905241474042,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.07747,1.0354955367360952,123,1.11,0.07450446326390492,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.078681,1.032272831311513,123,1.11,0.07772716868848706,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.079938,1.0257770656900893,123,1.11,0.08422293430991079,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.0811746,1.022554360265507,123,1.11,0.08744563973449315,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.082425,1.0193316548409246,123,1.11,0.09066834515907551,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.083653,1.0161089494163424,123,1.11,0.09389105058365765,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.0848777,1.01288624399176,123,1.11,0.09711375600824002,15.403410391393923,25.363354602399586,7.781152795348515
1737437503.0860434,1.009663538567178,170,1.11,0.10033646143282215,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0877264,1.0064408331425954,170,1.11,0.10355916685740474,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0892963,0.999995422293431,170,1.11,0.11000457770656913,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.090625,0.9967727168688487,170,1.11,0.11322728313115138,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0918515,0.9935500114442664,170,1.11,0.11644998855573374,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0931294,0.9935500114442664,170,1.11,0.11644998855573374,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0943787,0.9903273060196841,170,1.11,0.11967269398031599,24.278439002060004,25.3640973581709,17.40587006557593
1737437503.0956519,0.9903273060196841,169,1.11,0.11967269398031599,29.918173495079,25.365000531612473,11.20917958352464
1737437503.0974417,0.9871046005951017,169,1.11,0.12289539940489835,29.918173495079,25.365000531612473,11.20917958352464
1737437503.098855,0.9871046005951017,169,1.11,0.12289539940489835,29.918173495079,25.365000531612473,11.20917958352464
1737437503.1000998,0.9871046005951017,169,1.11,0.12289539940489835,29.918173495079,25.365000531612473,11.20917958352464
1737437503.1018436,0.9871046005951017,169,1.11,0.12289539940489835,29.918173495079,25.365000531612473,11.20917958352464
1737437503.1031194,0.9871046005951017,169,1.11,0.12289539940489835,29.918173495079,25.365000531612473,11.20917958352464
1737437503.1045332,0.9838818951705195,169,1.11,0.1261181048294806,29.918173495079,25.365000531612473,11.20917958352464
1737437503.1060734,0.9838818951705195,153,1.11,0.1261181048294806,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1075258,0.9871046005951017,153,1.11,0.12289539940489835,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1091998,0.9903273060196841,153,1.11,0.11967269398031599,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1108794,0.9903273060196841,153,1.11,0.11967269398031599,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1127064,0.9903273060196841,153,1.11,0.11967269398031599,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1145418,0.9935500114442664,153,1.11,0.11644998855573374,31.52952620737015,25.365975908036557,3.125266490992169
1737437503.1159875,0.9967727168688487,126,1.11,0.11322728313115138,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1172218,0.999995422293431,126,1.11,0.11000457770656913,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.118496,1.0032181277180132,126,1.11,0.10678187228198688,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1197314,1.0064408331425954,126,1.11,0.10355916685740474,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.120953,1.009663538567178,126,1.11,0.10033646143282215,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1221805,1.01288624399176,126,1.11,0.09711375600824002,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1234238,1.0161089494163424,126,1.11,0.09389105058365765,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1246436,1.0193316548409246,126,1.11,0.09066834515907551,29.112497138933435,25.3668509943289,-4.824604324526755
1737437503.1258967,1.022554360265507,90,1.11,0.08744563973449315,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.127077,1.0257770656900893,90,1.11,0.08422293430991079,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1283185,1.0289997711146714,90,1.11,0.08100022888532865,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1295404,1.0354955367360952,90,1.11,0.07450446326390492,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.130747,1.0419409475852597,90,1.11,0.06805905241474042,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1319497,1.045163653009842,90,1.11,0.06483634699015806,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1331959,1.0483863584344244,90,1.11,0.061613641565575694,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.134415,1.0516090638590065,90,1.11,0.058390936140993555,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1356192,1.054831769283589,90,1.11,0.05516823071641119,22.66708628976888,25.367544376781076,-12.64225970235248
1737437503.1369264,1.058054474708171,63,1.11,0.05194552529182905,13.792057679102799,25.36797328603878,-17.123189248563317
1737437503.1382043,1.0612771801327536,63,1.11,0.04872281986724647,13.792057679102799,25.36797328603878,-17.123189248563317
